年,月,日,時,波高,週期,波向,風速,風向
2025 ,2 ,13 ,21 ,3.39,6.2,22,12.7,31
2025 ,2 ,13 ,22 ,3.39,6.2,11,11.4,35
2025 ,2 ,13 ,23 ,2.61,6.1,11,10.5,34
2025 ,2 ,14 ,0 ,2.49,5.8,11,11,33
2025 ,2 ,14 ,1 ,2.37,5.8,22,10.3,34
2025 ,2 ,14 ,2 ,2.13,5.5,11,8.8,35
2025 ,2 ,14 ,3 ,2.14,5.7,11,8.8,34
2025 ,2 ,14 ,4 ,1.72,5.2,0,7.8,31
2025 ,2 ,14 ,5 ,2,5.6,11,8,27
2025 ,2 ,14 ,6 ,1.78,5.5,348,8.7,27
2025 ,2 ,14 ,7 ,1.56,5.4,0,4.4,45
2025 ,2 ,14 ,8 ,1.81,5.5,348,5.6,26
2025 ,2 ,14 ,9 ,2.03,5.7,11,8.1,26
2025 ,2 ,14 ,10 ,1.89,5.7,11,7.3,24
2025 ,2 ,14 ,11 ,1.93,5.4,11,7.8,13
2025 ,2 ,14 ,12 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,14 ,13 ,2.06,5.4,0,9.2,7
2025 ,2 ,14 ,14 ,2.06,5.4,0,9.5,8
2025 ,2 ,14 ,15 ,1.99,5.5,0,7.4,16
2025 ,2 ,14 ,16 ,1.75,5.1,348,7.5,6
2025 ,2 ,14 ,17 ,1.66,5.1,0,7,8
2025 ,2 ,14 ,18 ,1.61,5,0,9,9
2025 ,2 ,14 ,19 ,1.62,5.2,0,7.9,19
2025 ,2 ,14 ,20 ,1.58,5.3,348,6.6,24
2025 ,2 ,14 ,21 ,1.48,5.2,0,6.1,12
2025 ,2 ,14 ,22 ,1.65,5.4,0,5.7,10
2025 ,2 ,14 ,23 ,1.58,5.4,11,5.5,2
2025 ,2 ,15 ,0 ,1.61,5.2,22,5.8,6
2025 ,2 ,15 ,1 ,1.41,5.1,11,6.3,6
2025 ,2 ,15 ,2 ,1.39,5,11,8,3
2025 ,2 ,15 ,3 ,1.4,4.7,11,7.9,15
2025 ,2 ,15 ,4 ,1.36,4.8,0,7.4,23
2025 ,2 ,15 ,5 ,1.31,4.7,22,7.5,22
2025 ,2 ,15 ,6 ,1.32,5,0,6.9,26
2025 ,2 ,15 ,7 ,1.14,4.7,0,5.7,24
2025 ,2 ,15 ,8 ,1.09,5.1,0,4.1,25
2025 ,2 ,15 ,9 ,1.14,5.2,11,4.7,14
2025 ,2 ,15 ,10 ,1.12,4.9,11,6.2,8
2025 ,2 ,15 ,11 ,1.32,5,11,6.5,7
2025 ,2 ,15 ,12 ,1.16,4.7,22,6.3,14
2025 ,2 ,15 ,13 ,1.17,4.9,22,5.1,16
2025 ,2 ,15 ,14 ,1,4.9,22,4.1,28
2025 ,2 ,15 ,15 ,0.94,4.6,33,3.5,22
2025 ,2 ,15 ,16 ,1.01,4.8,11,5.5,7
2025 ,2 ,15 ,17 ,0.94,4.4,33,6.2,19
2025 ,2 ,15 ,18 ,0.83,4.4,11,6.4,25
2025 ,2 ,15 ,19 ,0.8,4.1,11,6.2,39
2025 ,2 ,15 ,20 ,0.68,4.1,11,5.7,58
2025 ,2 ,15 ,21 ,0.7,4.5,11,3.1,19
2025 ,2 ,15 ,22 ,0.67,4.3,22,6.1,7
2025 ,2 ,15 ,23 ,0.73,4.2,22,6.8,13
2025 ,2 ,16 ,0 ,0.73,4.2,33,5.5,34
2025 ,2 ,16 ,1 ,0.69,4.2,22,4.4,25
2025 ,2 ,16 ,2 ,0.6,4.3,33,4.9,17
2025 ,2 ,16 ,3 ,0.68,4.3,33,5.4,40
2025 ,2 ,16 ,4 ,0.58,4.2,22,4.9,27
2025 ,2 ,16 ,5 ,0.56,4,33,6.7,33
2025 ,2 ,16 ,6 ,0.64,3.9,22,6.8,33
2025 ,2 ,16 ,7 ,0.67,3.9,11,8.8,28
2025 ,2 ,16 ,8 ,0.67,3.9,22,7.3,16
2025 ,2 ,16 ,9 ,0.72,3.8,45,7.9,17
2025 ,2 ,16 ,10 ,0.87,4,33,9.3,26
2025 ,2 ,16 ,11 ,1.05,4.3,22,8.4,24
2025 ,2 ,16 ,12 ,1.21,4.2,33,9.2,14
2025 ,2 ,16 ,13 ,1.2,4.5,22,8.8,19
2025 ,2 ,16 ,14 ,1.25,4.3,11,9.5,20
2025 ,2 ,16 ,15 ,1.44,4.5,22,10.8,20
2025 ,2 ,16 ,16 ,1.77,5.1,33,11.3,24
2025 ,2 ,16 ,17 ,1.76,4.8,22,11.8,26
2025 ,2 ,16 ,18 ,1.63,4.8,22,11.1,29
2025 ,2 ,16 ,19 ,1.82,5.2,22,11.9,24
2025 ,2 ,16 ,20 ,1.95,5.4,22,11.7,31
2025 ,2 ,16 ,21 ,1.71,5.4,11,10.2,24
2025 ,2 ,16 ,22 ,1.84,5.2,11,10.2,27
2025 ,2 ,16 ,23 ,1.72,5.1,22,10.2,25
2025 ,2 ,17 ,0 ,2.13,5.7,22,9.9,28
2025 ,2 ,17 ,1 ,2.1,5.5,22,11,27
2025 ,2 ,17 ,2 ,1.99,5.3,22,10.7,29
2025 ,2 ,17 ,3 ,1.88,5.1,22,11.5,27
2025 ,2 ,17 ,4 ,1.81,5.1,22,10.8,29
2025 ,2 ,17 ,5 ,1.81,5,22,11.7,31
2025 ,2 ,17 ,6 ,1.68,4.9,33,11.6,28
2025 ,2 ,17 ,7 ,1.72,4.9,22,12.3,32
2025 ,2 ,17 ,8 ,2.11,5.3,22,11.6,36
2025 ,2 ,17 ,9 ,1.91,5.1,22,11.1,27
2025 ,2 ,17 ,10 ,2.26,5.6,22,11.6,26
2025 ,2 ,17 ,11 ,2.34,5.6,11,12.8,18
2025 ,2 ,17 ,12 ,2.44,5.9,22,13.4,18
2025 ,2 ,17 ,13 ,2.46,5.6,22,13,21
2025 ,2 ,17 ,14 ,2.51,5.5,11,13.4,22
2025 ,2 ,17 ,15 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,17 ,16 ,2.29,5.3,11,12.6,28
2025 ,2 ,17 ,17 ,2.39,5.4,22,11.9,28
2025 ,2 ,17 ,18 ,2.38,5.5,11,11.4,21
2025 ,2 ,17 ,19 ,2.13,5.3,0,10.9,26
2025 ,2 ,17 ,20 ,2.13,5.4,11,10.3,24
2025 ,2 ,17 ,21 ,1.97,5.3,0,10,11
2025 ,2 ,17 ,22 ,1.89,5.2,22,10.2,13
2025 ,2 ,17 ,23 ,2.23,5.6,0,11,19
2025 ,2 ,18 ,0 ,2.18,5.4,11,11.7,26
2025 ,2 ,18 ,1 ,2.62,5.8,11,12.9,22
2025 ,2 ,18 ,2 ,2.42,5.9,22,12.1,36
2025 ,2 ,18 ,3 ,2.68,6,11,11.3,29
2025 ,2 ,18 ,4 ,2.51,6.1,11,11.4,30
2025 ,2 ,18 ,5 ,2.3,5.8,22,11.9,27
2025 ,2 ,18 ,6 ,2.42,5.8,11,12,26
2025 ,2 ,18 ,7 ,2.21,5.5,11,12.3,34
2025 ,2 ,18 ,8 ,2.32,5.5,11,12.5,32
2025 ,2 ,18 ,9 ,2.1,5.6,11,12.8,27
2025 ,2 ,18 ,10 ,2.54,6,11,13.1,24
2025 ,2 ,18 ,11 ,2.54,5.8,22,13.5,26
2025 ,2 ,18 ,12 ,2.97,6.4,11,13.3,27
2025 ,2 ,18 ,13 ,2.9,5.8,22,13,22
2025 ,2 ,18 ,14 ,2.52,5.7,22,14.3,23
2025 ,2 ,18 ,15 ,2.74,5.6,11,14.3,22
2025 ,2 ,18 ,16 ,-9.9,-9.9,-9.9,14.8,25
2025 ,2 ,18 ,17 ,2.89,5.9,11,14,28
2025 ,2 ,18 ,18 ,2.7,5.9,11,14.3,26
2025 ,2 ,18 ,19 ,2.79,6,11,14,27
2025 ,2 ,18 ,20 ,2.69,5.9,11,12.9,25
2025 ,2 ,18 ,21 ,2.68,5.7,0,12.7,24
2025 ,2 ,18 ,22 ,2.3,5.8,11,12.3,22
2025 ,2 ,18 ,23 ,2.57,5.8,11,11.8,23
2025 ,2 ,19 ,0 ,2.32,5.9,22,11.9,29
2025 ,2 ,19 ,1 ,2.36,5.8,22,10.6,29
2025 ,2 ,19 ,2 ,2.52,5.8,22,10.1,25
2025 ,2 ,19 ,3 ,2.53,6.2,11,9.5,25
2025 ,2 ,19 ,4 ,2.49,5.7,22,9.5,28
2025 ,2 ,19 ,5 ,2.48,5.9,11,10.5,23
2025 ,2 ,19 ,6 ,2.22,5.3,11,10.1,27
2025 ,2 ,19 ,7 ,2.07,5.3,22,9.7,30
2025 ,2 ,19 ,8 ,2.09,6,11,8.4,36
2025 ,2 ,19 ,9 ,1.71,5.4,11,7.7,28
2025 ,2 ,19 ,10 ,1.67,5.5,0,7.6,24
2025 ,2 ,19 ,11 ,1.89,5.6,0,7.5,26
2025 ,2 ,19 ,12 ,1.96,5.5,0,6,28
2025 ,2 ,19 ,13 ,1.86,5.7,0,7.1,13
2025 ,2 ,19 ,14 ,1.8,5.5,22,8.6,358
2025 ,2 ,19 ,15 ,1.98,5.3,11,10.6,16
2025 ,2 ,19 ,16 ,2.08,5.4,22,9.7,21
2025 ,2 ,19 ,17 ,1.98,5.3,0,9.4,12
2025 ,2 ,19 ,18 ,1.84,5.1,11,10.5,12
2025 ,2 ,19 ,19 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,19 ,20 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,19 ,21 ,1.94,5.6,348,8.2,2
2025 ,2 ,19 ,22 ,2.12,5.7,337,7.9,2
2025 ,2 ,19 ,23 ,2.14,6,348,7.8,10
2025 ,2 ,20 ,0 ,1.81,5.7,348,6.9,4
2025 ,2 ,20 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,20 ,2 ,1.84,5.5,0,7.5,6
2025 ,2 ,20 ,3 ,1.86,5.5,11,6.5,2
2025 ,2 ,20 ,4 ,1.81,5.5,11,6.9,1
2025 ,2 ,20 ,5 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,20 ,6 ,2.11,5.5,0,7.8,2
2025 ,2 ,20 ,7 ,2.08,5.4,348,10,9
2025 ,2 ,20 ,8 ,1.88,5.3,0,9.1,12
2025 ,2 ,20 ,9 ,2.08,5.4,348,8.1,8
2025 ,2 ,20 ,10 ,2.3,5.9,348,8.5,6
2025 ,2 ,20 ,11 ,1.86,5.4,348,9,3
2025 ,2 ,20 ,12 ,2.05,5.5,348,8.6,4
2025 ,2 ,20 ,13 ,2.24,5.7,0,10.1,4
2025 ,2 ,20 ,14 ,2.16,5.6,0,11.3,11
2025 ,2 ,20 ,15 ,2.5,6.2,0,11.7,17
2025 ,2 ,20 ,16 ,2.28,5.6,0,10.7,26
2025 ,2 ,20 ,17 ,2.18,5.5,22,9.7,25
2025 ,2 ,20 ,18 ,1.93,5.4,11,10,22
2025 ,2 ,20 ,19 ,2.45,5.6,0,11.1,18
2025 ,2 ,20 ,20 ,2.14,5.3,11,11,24
2025 ,2 ,20 ,21 ,2.03,5.5,11,10.3,24
2025 ,2 ,20 ,22 ,2.25,5.7,11,10.5,21
2025 ,2 ,20 ,23 ,2.17,5.6,0,10,11
2025 ,2 ,21 ,0 ,2.54,5.9,348,11.5,9
2025 ,2 ,21 ,1 ,2.32,5.7,348,11.6,15
2025 ,2 ,21 ,2 ,2.37,5.7,0,11.8,22
2025 ,2 ,21 ,3 ,2.7,6.1,0,12.5,18
2025 ,2 ,21 ,4 ,2.63,6,0,12,15
2025 ,2 ,21 ,5 ,2.59,5.8,22,11.5,24
2025 ,2 ,21 ,6 ,2.69,6.1,0,12.7,23
2025 ,2 ,21 ,7 ,2.74,5.9,0,12.8,35
2025 ,2 ,21 ,8 ,2.59,5.8,11,12.7,29
2025 ,2 ,21 ,9 ,2.84,5.9,11,13.5,31
2025 ,2 ,21 ,10 ,2.71,5.5,11,13.8,26
2025 ,2 ,21 ,11 ,3,6.2,0,13.8,20
2025 ,2 ,21 ,12 ,2.81,5.8,22,13.8,25
2025 ,2 ,21 ,13 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,21 ,14 ,2.71,5.9,0,13.9,21
2025 ,2 ,21 ,15 ,2.83,6,0,14.2,21
2025 ,2 ,21 ,16 ,3.04,6,11,14.7,24
2025 ,2 ,21 ,17 ,3.02,5.8,22,15,27
2025 ,2 ,21 ,18 ,3,6,11,14.6,25
2025 ,2 ,21 ,19 ,2.83,6,11,15,28
2025 ,2 ,21 ,20 ,2.97,6.1,11,14.1,27
2025 ,2 ,21 ,21 ,2.68,5.9,11,14.3,28
2025 ,2 ,21 ,22 ,2.89,5.9,0,14.1,29
2025 ,2 ,21 ,23 ,-9.9,-9.9,-9.9,13.9,28
2025 ,2 ,22 ,0 ,2.62,5.7,0,13.1,27
2025 ,2 ,22 ,1 ,2.77,6,11,13.1,30
2025 ,2 ,22 ,2 ,2.62,6,0,12.8,29
2025 ,2 ,22 ,3 ,2.59,6,22,12.1,29
2025 ,2 ,22 ,4 ,2.69,6.1,0,12.2,28
2025 ,2 ,22 ,5 ,2.63,5.6,22,12.3,29
2025 ,2 ,22 ,6 ,2.82,6,22,12.4,30
2025 ,2 ,22 ,7 ,2.52,5.6,0,11.2,33
2025 ,2 ,22 ,8 ,2.41,5.7,11,11.2,38
2025 ,2 ,22 ,9 ,2.24,5.7,22,7.1,43
2025 ,2 ,22 ,10 ,2.09,5.7,348,9.7,9
2025 ,2 ,22 ,11 ,2.17,5.4,11,12.2,15
2025 ,2 ,22 ,12 ,2.2,5.5,0,12.2,22
2025 ,2 ,22 ,13 ,2.41,5.4,11,12.4,22
2025 ,2 ,22 ,14 ,2.68,5.8,11,12,18
2025 ,2 ,22 ,15 ,2.5,5.6,11,12.6,18
2025 ,2 ,22 ,16 ,2.89,6.1,0,12,20
2025 ,2 ,22 ,17 ,2.77,5.9,22,12.6,16
2025 ,2 ,22 ,18 ,2.41,5.8,11,12.2,25
2025 ,2 ,22 ,19 ,2.44,5.6,22,11.7,21
2025 ,2 ,22 ,20 ,2.49,5.8,22,11.6,21
2025 ,2 ,22 ,21 ,2.71,6.3,11,12.2,21
2025 ,2 ,22 ,22 ,2.28,5.8,22,11.8,22
2025 ,2 ,22 ,23 ,2.42,5.6,0,12,23
2025 ,2 ,23 ,0 ,2.52,5.8,22,11.9,27
2025 ,2 ,23 ,1 ,2.27,5.5,11,11.9,26
2025 ,2 ,23 ,2 ,2.49,6,0,11.8,27
2025 ,2 ,23 ,3 ,2.31,5.8,0,11.3,17
2025 ,2 ,23 ,4 ,2.72,6.1,11,12,18
2025 ,2 ,23 ,5 ,3.01,6.1,0,13.7,15
2025 ,2 ,23 ,6 ,2.88,6,0,13.6,19
2025 ,2 ,23 ,7 ,3.04,5.8,11,13.2,27
2025 ,2 ,23 ,8 ,2.92,5.9,0,13.9,24
2025 ,2 ,23 ,9 ,3.31,6.4,0,13,24
2025 ,2 ,23 ,10 ,2.93,5.9,0,13.9,23
2025 ,2 ,23 ,11 ,2.9,5.8,11,13,26
2025 ,2 ,23 ,12 ,2.85,5.7,0,13.4,19
2025 ,2 ,23 ,13 ,2.7,5.9,0,13.7,18
2025 ,2 ,23 ,14 ,2.88,6,0,14.4,26
2025 ,2 ,23 ,15 ,2.55,5.7,11,13.6,20
2025 ,2 ,23 ,16 ,3.01,5.9,11,14.5,28
2025 ,2 ,23 ,17 ,3.31,6.2,11,15.1,22
2025 ,2 ,23 ,18 ,3.42,6.5,11,15.7,24
2025 ,2 ,23 ,19 ,3.13,6.2,11,15.9,29
2025 ,2 ,23 ,20 ,3.26,6,22,15.6,31
2025 ,2 ,23 ,21 ,3.36,6.2,11,16.4,24
2025 ,2 ,23 ,22 ,3.27,6,0,15.6,24
2025 ,2 ,23 ,23 ,3.32,6.5,11,16.3,27
2025 ,2 ,24 ,0 ,3.24,6.3,11,16.2,31
2025 ,2 ,24 ,1 ,3.13,6.3,11,15.8,29
2025 ,2 ,24 ,2 ,3.22,6,11,15.5,26
2025 ,2 ,24 ,3 ,3.13,6.1,11,15.6,23
2025 ,2 ,24 ,4 ,3.02,6.1,0,15.6,23
2025 ,2 ,24 ,5 ,2.94,6,11,15.8,24
2025 ,2 ,24 ,6 ,3.78,6.5,0,16.4,22
2025 ,2 ,24 ,7 ,3.75,6.5,0,15.9,26
2025 ,2 ,24 ,8 ,3.57,6.4,11,15.9,26
2025 ,2 ,24 ,9 ,2.9,5.9,11,16.2,31
2025 ,2 ,24 ,10 ,3.15,6.1,11,15.5,34
2025 ,2 ,24 ,11 ,3.15,5.8,11,15.7,35
2025 ,2 ,24 ,12 ,3.38,6.3,0,15.9,32
2025 ,2 ,24 ,13 ,2.65,5.3,22,15.6,32
2025 ,2 ,24 ,14 ,2.71,5.7,22,15.1,29
2025 ,2 ,24 ,15 ,2.95,5.9,11,15.1,30
2025 ,2 ,24 ,16 ,3.04,5.7,11,15.2,31
2025 ,2 ,24 ,17 ,2.7,5.6,22,13.9,31
2025 ,2 ,24 ,18 ,2.63,5.6,11,13.3,29
2025 ,2 ,24 ,19 ,2.86,5.7,11,14.6,32
2025 ,2 ,24 ,20 ,2.64,5.6,11,13.6,33
2025 ,2 ,24 ,21 ,2.38,5.5,22,13.4,34
2025 ,2 ,24 ,22 ,2.56,5.6,22,12.8,35
2025 ,2 ,24 ,23 ,2.6,5.7,11,12.3,37
2025 ,2 ,25 ,0 ,2.42,5.8,11,9.9,39
2025 ,2 ,25 ,1 ,2.12,5.4,22,8,33
2025 ,2 ,25 ,2 ,2.06,5.8,0,6.4,36
2025 ,2 ,25 ,3 ,1.58,5.5,348,4.6,46
2025 ,2 ,25 ,4 ,1.53,5.6,0,2.7,63
2025 ,2 ,25 ,5 ,1.64,5.8,348,-9.9,-9.9
2025 ,2 ,25 ,6 ,1.69,5.9,0,3.4,15
2025 ,2 ,25 ,7 ,1.51,5.5,11,3.1,42
2025 ,2 ,25 ,8 ,1.7,5.7,11,1.9,45
2025 ,2 ,25 ,9 ,1.45,5.4,11,1.4,53
2025 ,2 ,25 ,10 ,1.44,5.4,11,2.4,12
2025 ,2 ,25 ,11 ,1.51,5.5,11,3.6,351
2025 ,2 ,25 ,12 ,1.51,5.6,11,4.4,345
2025 ,2 ,25 ,13 ,1.46,5.1,348,7.6,353
2025 ,2 ,25 ,14 ,1.66,5.2,0,7.4,359
2025 ,2 ,25 ,15 ,1.46,4.8,348,8.4,354
2025 ,2 ,25 ,16 ,1.62,4.9,348,8.3,5
2025 ,2 ,25 ,17 ,1.58,5,0,8.2,22
2025 ,2 ,25 ,18 ,1.77,5.3,348,7.6,30
2025 ,2 ,25 ,19 ,1.54,5.3,11,7.3,31
2025 ,2 ,25 ,20 ,1.53,5.3,0,6.9,33
2025 ,2 ,25 ,21 ,1.69,5.8,11,6.7,32
2025 ,2 ,25 ,22 ,1.44,5.6,11,5.5,36
2025 ,2 ,25 ,23 ,1.45,5.5,11,5.4,26
2025 ,2 ,26 ,0 ,1.19,5.1,11,6.3,31
2025 ,2 ,26 ,1 ,1.13,5.1,22,5.1,39
2025 ,2 ,26 ,2 ,1.06,5.2,11,6,19
2025 ,2 ,26 ,3 ,0.96,4.9,11,6.1,36
2025 ,2 ,26 ,4 ,0.92,4.4,11,7.1,22
2025 ,2 ,26 ,5 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,26 ,6 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,26 ,7 ,-9.9,-9.9,-9.9,7.5,28
2025 ,2 ,26 ,8 ,1.34,5,22,8.2,23
2025 ,2 ,26 ,9 ,1.18,4.6,11,8.2,28
2025 ,2 ,26 ,10 ,-9.9,-9.9,-9.9,8.6,29
2025 ,2 ,26 ,11 ,1.62,5.1,22,8.2,27
2025 ,2 ,26 ,12 ,1.44,5,22,8,22
2025 ,2 ,26 ,13 ,1.35,4.8,22,8,24
2025 ,2 ,26 ,14 ,1.5,5.4,11,7.6,21
2025 ,2 ,26 ,15 ,1.42,4.8,22,8.4,12
2025 ,2 ,26 ,16 ,1.59,5.1,11,9.3,19
2025 ,2 ,26 ,17 ,1.46,4.8,11,9,16
2025 ,2 ,26 ,18 ,1.59,5,22,8.1,18
2025 ,2 ,26 ,19 ,1.68,5.3,11,8.1,20
2025 ,2 ,26 ,20 ,1.73,5.4,0,8.4,18
2025 ,2 ,26 ,21 ,1.89,5.5,11,8.3,6
2025 ,2 ,26 ,22 ,2.07,6,22,7.2,11
2025 ,2 ,26 ,23 ,1.81,5.7,11,7,12
2025 ,2 ,27 ,0 ,1.7,5.4,11,8.3,15
2025 ,2 ,27 ,1 ,1.66,5.3,11,7.4,15
2025 ,2 ,27 ,2 ,1.55,5.4,0,6,29
2025 ,2 ,27 ,3 ,1.44,5.2,0,6.6,9
2025 ,2 ,27 ,4 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,27 ,5 ,1.35,5.6,348,3.5,24
2025 ,2 ,27 ,6 ,1.16,5.2,0,5.2,4
2025 ,2 ,27 ,7 ,1.28,5.3,348,5.6,1
2025 ,2 ,27 ,8 ,1.18,5.1,11,6.1,21
2025 ,2 ,27 ,9 ,1.3,5.3,22,6.7,20
2025 ,2 ,27 ,10 ,1.35,5,22,7.1,18
2025 ,2 ,27 ,11 ,1.19,4.9,22,7.1,13
2025 ,2 ,27 ,12 ,1.1,4.6,22,6.2,23
2025 ,2 ,27 ,13 ,-9.9,-9.9,-9.9,6.4,31
2025 ,2 ,27 ,14 ,0.92,4.7,22,5,27
2025 ,2 ,27 ,15 ,0.76,4.8,11,4.6,22
2025 ,2 ,27 ,16 ,0.83,4.8,0,3.5,43
2025 ,2 ,27 ,17 ,0.77,4.7,0,3.2,6
2025 ,2 ,27 ,18 ,0.69,4.8,0,1.3,39
2025 ,2 ,27 ,19 ,0.7,5,0,3,48
2025 ,2 ,27 ,20 ,0.65,5.1,22,2.5,19
2025 ,2 ,27 ,21 ,0.6,4.8,33,2.6,14
2025 ,2 ,27 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,27 ,23 ,0.61,4.9,22,2.3,40
2025 ,2 ,28 ,0 ,0.62,5.1,45,1.3,29
2025 ,2 ,28 ,1 ,0.66,5.2,22,-9.9,-9.9
2025 ,2 ,28 ,2 ,0.69,5.1,22,-9.9,-9.9
2025 ,2 ,28 ,3 ,0.58,5,33,1.2,323
2025 ,2 ,28 ,4 ,0.54,4.8,22,1.3,326
2025 ,2 ,28 ,5 ,0.48,4.9,22,1.9,346
2025 ,2 ,28 ,6 ,0.43,4.8,0,2.6,6
2025 ,2 ,28 ,7 ,0.43,5,22,2.9,12
2025 ,2 ,28 ,8 ,0.39,4.5,22,2.4,4
2025 ,2 ,28 ,9 ,0.44,4.4,45,2.9,15
2025 ,2 ,28 ,10 ,0.46,4.5,33,1.6,14
2025 ,2 ,28 ,11 ,0.4,4.1,33,4,5
2025 ,2 ,28 ,12 ,0.45,4.2,33,4.6,13
2025 ,2 ,28 ,13 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,2 ,28 ,14 ,0.45,3.7,22,5.3,20
2025 ,2 ,28 ,15 ,0.34,3.5,22,4.7,29
2025 ,2 ,28 ,16 ,0.32,3.7,22,4.2,21
2025 ,2 ,28 ,17 ,0.33,3.8,11,3.4,10
2025 ,2 ,28 ,18 ,0.31,3.8,0,3.3,18
2025 ,2 ,28 ,19 ,0.31,4.1,33,3.3,63
2025 ,2 ,28 ,20 ,0.31,4.2,22,2.2,35
2025 ,2 ,28 ,21 ,0.33,4.3,22,1.6,37
2025 ,2 ,28 ,22 ,-9.9,-9.9,-9.9,1.1,39
2025 ,2 ,28 ,23 ,0.31,4.5,315,-9.9,-9.9
2025 ,3 ,1 ,0 ,0.28,4.3,22,1.2,38
2025 ,3 ,1 ,1 ,0.25,4.3,33,-9.9,-9.9
2025 ,3 ,1 ,2 ,0.23,4.3,11,1.1,55
2025 ,3 ,1 ,3 ,0.24,4.4,0,1.2,60
2025 ,3 ,1 ,4 ,0.23,4.5,315,-9.9,-9.9
2025 ,3 ,1 ,5 ,-9.9,-9.9,-9.9,3.9,9
2025 ,3 ,1 ,6 ,-9.9,-9.9,-9.9,3.6,32
2025 ,3 ,1 ,7 ,0.23,3.7,22,3.5,35
2025 ,3 ,1 ,8 ,0.25,3.8,22,3.5,47
2025 ,3 ,1 ,9 ,0.31,3.6,22,5.1,11
2025 ,3 ,1 ,10 ,0.41,3.3,33,5.2,21
2025 ,3 ,1 ,11 ,0.4,3.6,22,5.1,13
2025 ,3 ,1 ,12 ,0.47,3.4,45,5.2,22
2025 ,3 ,1 ,13 ,0.49,3.4,56,5.3,25
2025 ,3 ,1 ,14 ,0.45,3.5,56,4.8,23
2025 ,3 ,1 ,15 ,0.41,3.4,45,4.5,20
2025 ,3 ,1 ,16 ,0.36,3.5,45,3.8,2
2025 ,3 ,1 ,17 ,0.37,3.5,45,3.4,16
2025 ,3 ,1 ,18 ,0.36,3.9,225,3.5,8
2025 ,3 ,1 ,19 ,0.29,4,45,3.1,12
2025 ,3 ,1 ,20 ,0.28,4.1,45,3.1,55
2025 ,3 ,1 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,1 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,1 ,23 ,0.29,4.4,258,-9.9,-9.9
2025 ,3 ,2 ,0 ,0.31,4.2,258,-9.9,-9.9
2025 ,3 ,2 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,2 ,2 ,0.28,4.7,247,2.6,164
2025 ,3 ,2 ,3 ,0.23,4.6,56,1.1,190
2025 ,3 ,2 ,4 ,0.27,4.5,292,-9.9,-9.9
2025 ,3 ,2 ,5 ,0.24,4.5,270,1.9,161
2025 ,3 ,2 ,6 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,2 ,7 ,0.26,4.5,326,2.3,161
2025 ,3 ,2 ,8 ,0.25,4.6,33,1.1,81
2025 ,3 ,2 ,9 ,0.26,4.4,270,3.3,61
2025 ,3 ,2 ,10 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,2 ,11 ,0.36,4.7,236,2.4,33
2025 ,3 ,2 ,12 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,2 ,13 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,2 ,14 ,0.28,4.5,247,1.7,335
2025 ,3 ,2 ,15 ,0.31,4.4,281,3.2,313
2025 ,3 ,2 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,2 ,17 ,0.32,4.3,292,3.6,307
2025 ,3 ,2 ,18 ,0.24,4.6,303,2.6,301
2025 ,3 ,2 ,19 ,0.24,4.7,247,-9.9,-9.9
2025 ,3 ,2 ,20 ,0.27,4.6,258,-9.9,-9.9
2025 ,3 ,2 ,21 ,0.28,4.5,247,2.7,167
2025 ,3 ,2 ,22 ,0.28,4.5,247,3.2,205
2025 ,3 ,2 ,23 ,0.33,4.1,258,3.9,205
2025 ,3 ,3 ,0 ,0.3,4.3,258,3,216
2025 ,3 ,3 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,3 ,3 ,2 ,0.26,4.5,281,3.3,205
2025 ,3 ,3 ,3 ,0.35,4.7,270,2.5,201
2025 ,3 ,3 ,4 ,0.22,4.7,270,1.8,183
2025 ,3 ,3 ,5 ,0.22,4.8,270,2.4,177
2025 ,3 ,3 ,6 ,0.24,4.9,281,2.7,177
2025 ,3 ,3 ,7 ,0.26,4.2,247,4.2,207
2025 ,3 ,3 ,8 ,0.29,4.2,281,5.1,187
